"array_index","scenario_id","v2_job_id","v2_scheduler_status","v2_scientifically_eligible","v3_retry_required","v2_expected_raw_log_round10_sha256","v2_expected_clean_log_round10_sha256","v3_expected_raw_log_round9_sha256","v3_expected_clean_log_round9_sha256","v3_local_vs_euler_login_round9_match","v2_failure_archive"
158,"CONF10_batch_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"f2eb7ce09dc90b8cede076d83ece40445c1863b73215d070f67435ee02510314","310e3c539d96410171b40fa155eeec3097b5c73d65ed0a6a3279044adcabc404","5f1ef229c2172e09309480b86fa4bbf538b1b77ad5520f170594f9a40d43ace6","38e634d12d5979df5b451d0600659d7c77a9f031e56cf0c9ee1d6d7e7cd0a166",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
159,"CONF10_run_order_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"e6a0f78d4d63b8f06ee3c269cf7e72fa9bcf4646d657064b64884cda8301d308","00f99edb8a25dc51c2e9c3a632bbd497dc60c2cae4fb39ded7c973c9d5d31d21","cc9c5f89d28e2d8975969b37ccba4512eda92556b21ff1e2d04cf9960ea9a48c","fcc85ad86372ef5ab08304cb7688825ec6cae58b5c0e9ecd02e5b9099033e107",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
160,"CONF10_joint_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"3ce89cdb07b0c902cf5a86b64171cb6491c9af5878a0778c5516ceafec89173a","483f36ee889cf1daec99567e5aa839bdbaaf8ac95608286fbb98ae5cfe32c3b9","a4019bf35eac8bcee44b030a6e49515947c4172ba9c356830c96e2f23db0d749","526d10412caf91ac1843d909724cae7053add00e9c56fa696b8db1d99215db1d",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
161,"CONF11_none_0p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"0b8d5f6a02fdf9d4a0dbfe2aa385b96740d9b3898b0258b757bf26fc6b1eff73","aa82e92c5c2460a44c0284effa2cbe3a7248401d818cea6f2f5cdada8e204a7b","8b72d70c170d25afe1d45265ff45fc9ce1e6d19caccebe5c480dcb64aef536e1","8df19b116a358a385f093e0605d243995b0cc2b1cecd1a8f37e48d7212539c41",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
162,"CONF11_batch_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"61088d57e08ee03304f64f49b78ed5325d97c45d716beb2c2dcdf7e5bb9dac84","5ab6378f2d1549fac7d0361025a43f838ef5574fa3807252d6ad9bb2e09a0cc9","e2ac9bd92b8b0f6c83bea2272d20af2bd650721e16dc1a33d64f6217c345b772","71dce67438df1667d770d73a27e62325ebb24e54b70c1ca08118fec8ef210d22",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
163,"CONF11_run_order_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"45d642669b1a6fe25b7dbbbdcf7a0908cd6e5a7a5fb5c27e7888f10bf5eb8876","96dfe1b44da354dc6610d0edbb19c5eefc739965bd2123c8b68f20270f0ffb1d","e12f9313c7d1f435915b2e4aa91c5da6f08a7b836eae83094df197bff4aabceb","03cd02a68e465da6005d0476fefb48c19f8856036319fecf6c524da8c0e0ad4c",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
164,"CONF11_joint_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"e4d4523ce6fec564993448ed321ef5e081cb94e9242705998d3fede48a2086c7","8aec3c5086a85cb761da5df7ea9a7197434d6de6dac2e0ce0617b2580f37649f","a4b2242bcdc9ea56be23128e1d54486e3c5a9130593c137ed053688f1e4aee6e","bc323cc5e5b1cee9254f0ccfd66a40e6030892c15ee9dc9fb794135a4fde70a5",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
165,"CONF11_batch_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"9312543087f5fa583a3d59cdebe8ab38bde8f631e232172b9f97bc847c32cc97","55e7aedafe4add5dfe73d75e7d255509de2fb0d201e39eed0f3cb1895356eebb","8ab0a728c1c3a5bfe0eff651481676b5709b37485c3a43da63581cabc06cc73b","cfccd554c9b5e566d7a70d0a1c5277349518ff58ad3db502fc852b80e7bb0c22",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
166,"CONF11_run_order_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"cd2dd0dd869c55e628f30b1fa8dea2539a4bceac0ab86fd2243bcd7ce8385044","561508d89d26688fa61beb353d4e3c614be4616db3810762bddfb3d6bb61437c","91939392c933e1aece0afded6acdae174ca7fd3a97f3a38ba1f93751d3fa6a28","b129132dfecb5e0f3e5cddaceb378407e92046f4bdf2441ed7f4ed4a1dc5847a",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
167,"CONF11_joint_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"210d23e59c19cf56903f5a8c1d55c4f6c72dea6945c566c4795d964bff930ec3","09fe13be36915b23ca9367909bb56363b2510bc6ced1c04f86418315c9032c69","e174c8388fba9f414e2ad57ece1b3efd806d435745e3fad991c32e41d3d5a74c","00bdcbb5a2c3684b7a6edd9fdd385256f4139b137c31764ee2346768947a9fe8",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
168,"CONF11_batch_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"9b810ecba2521db56ed91973cd74e503f451c43e0a303e0f1a22f36a00b7c92b","0bf21736b769ce27a5f63b82361f54be1706c743a9ee76dd35e3d8173af71650","6126711c20556bc534036b4438ce7e5a149269662fa831fe80ec8d65dfc59f35","e0f8d684d349d33e007dbee03cb2cc7adb60c05338210ca7f8feab78529a540c",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
169,"CONF11_run_order_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"5f9f763020aeafde4f6ef2c48b147665a5efe6ddb2e027a56c261c0756569532","f1b48cb1889b2270f4fbcb96ed4b6133df7f8f12c9807457f8cf05a7aaaa8e24","b2c5ff8b1455e55946b715a3e3b125c3422aab43f45b4806f212a393a9b3f122","e003efe24fec44d8c4ba8ff7d4cf1de1548547eef2fcb64fcbd10015dd15d817",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
170,"CONF11_joint_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"bef03a82325929dc963142f0e3476d0d8fa56cb934e18482c7fcfb9482603d3a","076fce5f8118bc5389554056df9e7013a6733dcb8d1ec9d9e1a34a9c9ce91521","6fbd31e68a08e4b621b82e62397b03130a602eded4e87373a456e7c9263b00f6","563d2e7462d593602c17e3f3fbc36830d2c4aa71625c331db155cd5fdf42b086",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
171,"CONF11_batch_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"be294b39d2462c824ee51e7be5da1279ed4f93900a8ddd0ee44c6ba0bedaf191","a74bfafc47f46af21871223701ecbc9ae4a0123c94f3f94a3afec3c9e5f1a70d","c0884dad31e0d962aa212c4877ab46576f7171cc7c7874ba1965c8348606b7fa","3cdc398598418d1c7a7d862a2c76c788ac6f62209db9c8101955b55c52c76f37",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
172,"CONF11_run_order_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"268ff1865650b2f136a24fc6af87ab6282739f1d099368bee29e28d392fb75f1","c3bc94673770a3b04a5463a7c4d440877be24c2dbacce8c192e961c5006dd251","6042e4ffbd67635afbdf2d3b8905502793268f0067d72b7fac3d020c661cfd56","5a377ea79367ce0a5bd099bdca7a5cc286bc5ce0391f7450e347d91bb34a807d",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
173,"CONF11_joint_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ed773fe26244d6f2d8aa31c3d8f8d70e3f24849aa3a3baa4934baba2196050e9","e483ccf785ee8449b5455bc8d94cef7e7bc1f6a920b754697c53309f680e31ee","3b9fc7dae718d6da076ed366fd2a45ca726aeea952e23d0da3e8d9f4fcfa1f06","a4094e4041b2e3439cb3692733e9e6269a6e4e0ec7993bfc024d072642c0d44f",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
174,"CONF11_batch_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"28c45fdc9864f14a51a5418407d37f463d7ba9a435e49512d5dd9497531260ee","4698f147cd10671c8395d701ee6bd348a33385a801b195d5528c548a26edafd4","9cf0733c483c35319d13c73ea6ed171bfba02525fe3108ee2d4795998a90a4fb","397bdda8bf61de869e293dc1da8852791ae873855aba404383bbe11edb48d3fc",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
175,"CONF11_run_order_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"f63d5ac9db41eb09193a34cde3fb650b8006389db246e3b648130eacc0fbf21b","04a6e3585cf5be0ca7aaecb72c2ce8af8208f52a74f82bb8d7058936706c2aaa","3eaf58e8f71b9722bcf7b1462070ddb7be6c9667eb7d0cdbd4137eaf73a82639","25b261357393a6f5eeb01b1a97c3fe3cd297f0238100f7dc1bc89f87a3ddcce7",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
176,"CONF11_joint_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"d26a30c2035ba45d7fec94b6829ee1a2e4dfad4847c9af08cfa82c6ff680989b","5529d57cebdcd6a97813f2693ffbec79ae5a509cd5d43ee7eb85de25cd9aadc9","9a24d1378b3a6a59f2cc5b8dfdf8520d4a98d5b49ba8ea522ba47614ea4585eb","5fc39ef73b8dfb12004432b8d94dc2127428e26d2205ec4e334a56603fc0e1ff",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
177,"CONF12_none_0p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ebe438ab69adc49b2a5ba0ae22933201fa827689128a56fe59f16a5915a51d37","02b0bcc3613c4613fff510721824d6b04ba93e4d4f22f811fe1c9024884fa385","4dbbd3f799268e38c45067fcce74fdd216a4bd0c2a3e90c900abecf7535584b0","01ec827d77e459aa6d21208093a08185fa54ed16626471b9ab4692d4c7c835ad",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
178,"CONF12_batch_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"d3eb98c67c83c107daf3853e6f19768e657b192d3e8f01a63b2cb16a1727e11e","5b9bd481b9e1b56ea8a9d2baa1767cbff1077637621dafb8f73cbd653e720a26","3a372a58b0059c6ea8fc71a23b6d6db7a47da8f78a92beabdc43262f2848f595","190c07def256a2ae629f4a18dafcdeac1cb3d5506c028e9a2dc09df0e7c3a793",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
179,"CONF12_run_order_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"baa4d0b10cfdb971d5be40c2b81bd3b6ca9c4b9c6d941f90d1efc40b224d78c5","1f283170db5216fdb2ef9b0966a0dd1a167b7ae03e3edaffd76ac0e0be72abfe","28d7014141bbf057c7f090c88ef465d4a180c618fa08b37683bcdcefd46f8bab","6dda913cad070d1e0b7e695869220fc639dfe759c2d3549ceb7bb716d87180cf",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
180,"CONF12_joint_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"328fb7c9cc1ec997071e83597afb418f6ca41a2dc1fa4b1b101a403178d3787d","d02834455d7a27099f2edc75c971b71482a3bbc823255d19d3dfc85f1a156c8e","6397d2c79b1439b84bda06732315ee772dc2ec9f3490f0df1d86ef5baa466f7f","c56b066655b726a9d1e7704eeaf3d70a13eead4e590cc62d2ccd09840acd0e82",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
181,"CONF12_batch_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"b0f0da390fbf71d7dcac7ff7b58d6bab72877cfe64836a26d1aa3044d2d6c1fb","78d7efd8be7e0c09a3bd65b0f7a6addef7189364fc3b419ec333963b8752f1c1","05a2c29f1ccd25597523e295a613da7a7b667a38e005fb8edacc64b921101741","789b72773cde2df020bb45f3c8aa314708f001c2560e3169f8567c0f21e9c786",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
182,"CONF12_run_order_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ca9b7df1dcf41bd3e3d75ab5a6c98fd3193f203d289f5e3023d13b33b0124d4f","b2a5bbcd0c77e9180bad8f91d27c27f4a4a76366af3cc81f6f5f8b449f86235f","1e01d996046f71def614020b6f873768419dcae8423170feeb15b21de50ff53f","1d9ed645845920a9f73e52d30c25549c72bd14ef458aae8fe0df1c6c2db835ca",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
183,"CONF12_joint_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ef18e57696428a805cab536ec6e19c9c325887bccab201e5f5d24bf16b37fdf2","ec3e429d484ea4b0b3191f5cbced8c3d0b2e343ff320e13524182eabc220541d","698364c74418671d6415aed5660556cc127c66cfcc5ad48a1693ebea29248df8","e58637fce1f3e937b69f1eb1c92c83fba6ec114f8934e9c402bb507c57ea9d16",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
184,"CONF12_batch_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"0eaf4db1191cb5be915af32c8b2e229e9f231bb5492a27f92d28c440a8c549a5","2eb55e97cb00daa7567480c3ad7c061316b5e688969544cba6e9f7e136821bce","4c76456d5786bbb70615e1322adcd30512911da8e929c4a185f7c2e4bb978b69","c6d411c50c394ccc969783a28943a9b83866fedb60925cac0e0db0c3833abe3e",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
185,"CONF12_run_order_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"dcb579eb511e71dc9909a18115dcc9880d9e59b942f02ff33ca98319b87c1fb0","7ff0e783cbf9e225a23b315d6a5b875ee4813af2a03f3600112f20b76a53679a","d72b003f417d77547c4d0434d6d01b09b68aaf440614c36f971d3b07f9799eae","01771e4359ba89b7217bbb536dea62d863be5ebf32c7deb7c9fd1782323a1583",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
186,"CONF12_joint_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ab96ca835056f81e9f715b68f54b29aaff5d7dd7ad1e58155b87a5571382bc39","f97b651efea46db23108112f0fbd05a8c31ab5833cde16c6b819125f65dd7b46","c76704839fe180f253d148516fcc17aa061da9eceea5f089b54bfef34dab165d","c86d52a9d7bb01a2562ee64c5e288dd3cd1edfa1e777fec90077891ed9182fa9",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
187,"CONF12_batch_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"dfbde8b15fcd7649f7c80d81077271b2dfb81fd2b69d4ce17de67cbde098eac0","21558f1ba84854bca46bd33d317234cced1ffadc15a87a560f3c88274077b53f","836d2f45bc57ef364db71dc9bd2950c732f2705479eabf33fa3ea2825abf305b","f1b03809286c5837af7873ec77e849a12593888684480cf5a25d6d7e71cf72b1",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
188,"CONF12_run_order_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ab40990c6429c0508b9132c28528125ebfd190ca449d29b03ba17110aa566e68","2f71f3285f049e18e7222e161842d0f6c39450f40faf7bc9c2baaef33e7ec9b2","d62dc3ca00ccc26bec6ad49a02d39fea764dfc64269b0479cd8e874ae4427eca","bd1c8562923c768afb6163a17bc71c090d804ec6955225c8ee7709c913d76e1c",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
189,"CONF12_joint_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"a18fe101a90614c770429c47eff71193704f26be81ba2be25ac646666adb88c1","e02f78580c052cee699ceb2576cbea60ebd3a1095f9000e8ebed181c58fba50a","1a8daa5c8317f2c96a6087ed866eccdc801bc5c13b3635150cc2f123281ccdbe","747f67797024fcf248d899c4cd288ac4ae191ab76829e4a383d085dd0b33bd6e",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
190,"CONF12_batch_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"4e4ee7340904866d0f50557a4880ce9c2c4080b16348fde7c75b9308a04f5c6f","d475fe4bcb02cac52651522f87c41562e0fb0a1381dc618742b8436c765982bd","2117eaa1959eea815030621218da6938ada529234762a726afbc25d09edc9658","ffa94ca1dd15a672657b43fbc53f8f89aeaac038e2fe580d3583da6837003e4d",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
191,"CONF12_run_order_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"85695c0cf73cda05a2d8028c3d4e334ed54affb20685b475dbb32e634e40f008","bb576ddab7e346e8ec8762599d7e94b8a415016eef84981fe0b9748c57110e29","abf7c9a04af0dfc976650eef95b59eac79d4e24bc533a5bea147562eb82c1275","b0cbc7808a105cb4ac0e30257bd7ca75571f430575aae2af57b74b496e783378",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
192,"CONF12_joint_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"4d0281b1f0e9395f6126a49fd6552266366fdcd43b6ad9e6a6f955c625485031","9a405dd8dcc7132d6120907427321123117c3eefc04d6f0e989545773f2c4b1b","83b57b38805df8f30946a6ccf4c4bcc2758557fb76bf1b190b11ae0d42d3b6ed","ceb902b1803e38d6fa71a16d8834151311ccfa4fb72d6cc47f3c946d015fa8c4",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
193,"CONF13_none_0p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"04535207ed9e3dcebc522f2053df91cd63ae253bb7eb245f3c8e407b2532ced4","b2525047d7d47a3626011b72a3e3465fe22317c754c828b4f68671121a63a345","97a2e72cd6d2d15c4be9c8ec36771983a6f8b07fb73dd4727e82121ab97881db","62216acb41922560556e7f8f867d20c0bd3db8ff088fbb371873fadb56d5ddad",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
194,"CONF13_batch_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"32b5eefabe1ad40472fcb440e46cf9341b19a6278f28e0fc529dcaa2a1241709","b08bf0082b10e19e78276cf15b130994c023de7dc801d17d194e66a661a029ef","db2babe665f728432c24d6027c8b9dc8ae47471c00e3231e39ef1e9f1fe12878","1fce4839a9085b7832c591b6c36b1952b570dfa08ead6e508506665c53a54bd9",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
195,"CONF13_run_order_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"fb1c6171d1cabbe611abc260cf2b039ef8673d63b8c5bd37880a8e51f68439e7","10043591d1ac72a78411348e3492bedcd10fd2c97b5a308d9cc03c8dc179694f","2ea717480336f56b5cf5ec5e4e895a278d95868926f4ef2a2ca12b381ea36237","56ea09dbbbf9a5d1bce60daaebba12c266a4b5807d57e090f01ff9f99871c4d6",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
196,"CONF13_joint_0p25","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"6dd32cf6faa4d9304930a7cb41f79af285877a4ad196c1b78cfd83e7faa1339e","ba17b3f12fa42cd161038dba115b0fab8c325c9a171ffe3515f3bd4a4295451f","d840914e16853286d97f2dd811eef051d9b6d5140627da3828787e5648b8bb4e","9add4b9704d6e6fc6cd62943ed0757f15037e0d0a753c73911fc056634661cd9",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
197,"CONF13_batch_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"00a7eb443bc1a7bb5b35c87baf06de8a7c54cb2550f418a74cfacbfe2351b8f0","0ce7c4100f6abc440154cc9fd62ea6185eba05e3e0fb0ac4f660e25c345069b7","3288a87eac185f68bf1e012053531559c8216e9fc5935ffe757edb396acba2e6","8fe7369e41d60e2ba644cca9a69dc0516ad8000a8607181b3b8e0c6dc97f1149",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
198,"CONF13_run_order_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"4d3d16d5262d723946eb9b7b202d505eaff0e3c29f6137b30b911bd936125ca1","4a9cd1841151a415dcc4d37f07ebb3a91211033a7a0b1b9b19d701a9b898d59e","3d508a105920c1fb59c3ad0696752717c7e39d22b8b6db090b5b768046335c15","6be1fa7d0f6b44df2169fc4f868962f7c7569f658b99e03a6f55ad58926f640d",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
199,"CONF13_joint_0p50","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"2f7a0522c10994bbdd48e7849948591b432c61b71268f5d3b59f2dc1fb140bee","e17f49eb977d0d75cd1fc4718b0024585abc5914ca386e66994180a2af4661f2","e61f92643ce29dc1fde552e99b3e7d495e6be191f8a7c9de5f08bd198ad2d59a","8e61d64b7b90f85184eae4b4806e7169e61eea1cda37e963ed7a6f0e3fc7336e",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
200,"CONF13_batch_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"be4bcdc792c6ec163be65105884a17ca8f8e634e464a679d03ebd84bbb485ece","10645cdfa5fe05d09522c07cd6f380e361d710038b0a45d136c51e4c004448cd","3d644f3a7422cdd611a46c823146e6fd69813a2da4f948296352add6238514d5","79c7b411f7e7771a90577bb0c8b41a631003e6a8529a1e274af4dd59782e99c3",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
201,"CONF13_run_order_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"cc5917122b864d33bbca791b58ab9146b8043f0cc98ad18ae9bda69c3966ff3d","569e85b68201bf38b2cc0991f3df69248478a960f4ac7cc62ae7534989f8effd","c223861146e19f807d911be8194ad05b026576fabda6a6bfbb53cc64a01a6281","09a18316d332f9046dfcf7f4f6f0ef90ed255c865a71963e22ab10120063c8b7",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
202,"CONF13_joint_0p75","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"5e8462f6332ef84e7d316c2413a2201a0160b4e7a0dd0fa29c702241173c92a2","9618d009819cefc6b1947e1d261f5e348ffaa2c69d22bcc60e8760f4c9a44909","57ac50515b4dedd295c763e8477fa959583dbfa86142b4bb6a1b5999f0b2f6e6","e4fe32c36b23eece6dc6a0096c024b9daf1a6874017184f7364f0febb5ab865b",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
203,"CONF13_batch_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"0e34c759a6a13adfc658d1139e1d332cfa2a9a948c515a8764c367e94b2850c7","a9ecce17d2ddb0ab11a46f0efdab69f9b34b4716645356136991b329ee61da06","eda359e21cb7b4bd31a502586a6c7c94a6e625a22a37421d519d877341132897","c8ec4171d49c8eff8b3b1279ceea5f76789eccd4ca5b5fdecda3038497d1596f",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
204,"CONF13_run_order_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"b38e0fb28cf3fbd44f1936364735fe2adfaf76bf7fc269ecbfa08a7e3ba2421a","518f1237e70611016d85a5a53586968827eba748ce6cbe1737bf4a912f87e770","828f744088c110fea5a95957eae3a28bf44c30cdf35b534e8e2e2015a90e1681","c7c5f60a4bdafbbc891071757b573c5a0ba0e47adec600e7492ea0ce3784d56e",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
205,"CONF13_joint_0p90","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"15999cff20b33cc9d454eaa3202c0271f29ddd806153e38acbf9fc9c4c44e07c","a8049420e4fa3d0c800e789d20e9a7597ef6bb9cf4ad51f851c75b4f7b21f5e2","c4e55791f8933f780062690a23fb1082ea8713c53b932e9f3c9b04e0fe4f4a42","1ca4cb91245fef12ddd23fc06795b4e6c52a9c00e2b24de8362da38b4a0cfbab",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
206,"CONF13_batch_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"ef613a7bb4487db3103e7995a3780d43cdeb3803045958a9485d1b7be53adade","2d3bfdd6f5cf3be9709381cca35d7ffabed445f1b501ea1e46de367d6c9c2680","10ab150d977325522731ef16992db0290d636041c463e3970d4dd0bfb59fb968","f09d613ad351c06d58b3c5b4e43c0b680b43e9cfab55bea6871433a773e38659",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
207,"CONF13_run_order_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"7c0156801c092be07cbeb1735126853ef6e721d057b1e8a8056e222beff929a1","7c0f724ca9b38c4a1695143adf55d90b2be0013ee8c5f87b9af6f3a95f80d115","b243d2a460be9dd96a9601b20fe56a5b66f5de2ff1e8105f2190768043d55ef3","d44a114cb4f43005c15d02d6878b4b5b0bf214aa387e48e95252e64c104a3211",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
208,"CONF13_joint_1p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"dda1d66a7230134a9cfe02b28d71e18dc5b7e6cbd6656df0b8ec0d1debff5874","804eed1de6a6988a92255578f1428751e1f1965829120cc058e0a95b74aab1ff","9f2365841a643dbd8c7fc5823b760a3f4a9aa98c8adfa727dfd6d4a0bfc7e8c0","71ef80e2d06bbb28f6273b93b3795b02e0dfa05357d5a60d244883504aa9c53b",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
209,"CONF14_none_0p00","8396751","completed_v2_scientifically_ineligible",FALSE,TRUE,"615e7c0e4496ee4503b62d612ba96223ed83d8ff1580fb30a88af7d3706ba610","6bd9855deacf480c74b0c039bc470be14aa5fcca84f484e3ab1366d19def75a5","5d4e329d5c31973d9c6b4f316a25ef89d01cb08d18ed1e0261b7d2cd6b1fc025","37d56b6e91edef8d9f0c0087511125d3b173c10dfbcf5043fda265add3032259",TRUE,"full_grid/archive/partial_confounding_v2_round10_portability_failure_20260724T1000+0200"
